job_title,min_salary,max_salary,currency,skills,publication_date,id,location,job_categories,experience,html_link,type,company_name,company_id,source,created
Senior Software Architect(m/f/d),_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-01-03T23:34:15Z,10654819,"[{'name': 'Aveiro, Portugal'}]",[{'name': 'Software Engineering'}],senior,https://www.themuse.com/jobs/siemens/senior-software-architectmfd,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Store Associate,15.00,18.00,$,[],2024-04-12T00:50:35Z,13917661,"[{'name': 'Dover, DE'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-9bece0,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
"Metallurgical Engineer, Supply Chain (Raptor)",_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-02-03T10:11:49Z,13912984,"[{'name': 'El Segundo, CA'}]",[{'name': 'Science and Engineering'}],mid,https://www.themuse.com/jobs/spacex/metallurgical-engineer-supply-chain-raptor-4a7a4d,external,SpaceX,15000190,muse.com,2024-04-19_13:05:58
Werkstudent*in (w/m/d) im Bereich Finance - Strategic Development and Communication - Trade Finance,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2022-12-16T23:39:03Z,10591478,"[{'name': 'Erlangen, Germany'}]",[{'name': 'Accounting and Finance'}],mid,https://www.themuse.com/jobs/siemens/werkstudentin-wmd-im-bereich-finance-strategic-development-and-communication-trade-finance-e0c555,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Pharmacy Technician,16.00,19.50,$,[],2024-04-12T00:50:34Z,13946947,"[{'name': 'Cullman, AL'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-786f18,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:33:22Z,14617405,"[{'name': 'Indianapolis, IN'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-60d9fa,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Fraud Client Service Representative - Retail Banking - Bilingual Spanish - 2nd shift,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-03-13T23:27:45Z,14374699,"[{'name': 'Phoenix, AZ'}]",[{'name': 'Data and Analytics'}],mid,https://www.themuse.com/jobs/bankofamerica/fraud-client-service-representative-retail-banking-bilingual-spanish-2nd-shift-8f06c0,external,Bank of America,12145,muse.com,2024-04-19_13:05:58
Werkstudent*in (w/m/d) Innovation Excellence mit Fokus auf Strategic Foresight,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-02T23:41:08Z,10767265,"[{'name': 'Nürnberg, Germany'}]",[{'name': 'Unknown'}],mid,https://www.themuse.com/jobs/siemens/werkstudentin-wmd-innovation-excellence-mit-fokus-auf-strategic-foresight-079480,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Senior Design Engineer (Low Voltage),_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-09T23:40:12Z,11320952,"[{'name': 'York, United Kingdom'}]",[{'name': 'Science and Engineering'}],senior,https://www.themuse.com/jobs/siemens/senior-design-engineer-low-voltage,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Sr Data Consultant,"97,335.00","201,900.00",$,[],2024-04-12T00:33:21Z,14629922,"[{'name': 'Springfield, IL'}]",[{'name': 'Data and Analytics'}],senior,https://www.themuse.com/jobs/cvshealth/sr-data-consultant-380142,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Freileitungsmonteur (w/m/d) Fahrleitungs- und Stromversorgungsanlagen,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-01-24T00:42:10Z,10536487,"[{'name': 'Bad Mergentheim, Germany'}]",[{'name': 'Computer and IT'}],mid,https://www.themuse.com/jobs/siemens/freileitungsmonteur-wmd-fahrleitungs-und-stromversorgungsanlagen-c64550,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Mechanical Assembler - 1st Shift,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-04-26T23:41:35Z,11259124,"[{'name': 'Clayton, NC'}]",[{'name': 'Software Engineering'}],senior,https://www.themuse.com/jobs/siemens/mechanical-assembler-1st-shift-0a7d96,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Store Associate,15.69,19.00,$,[],2024-04-12T00:44:52Z,14302004,"[{'name': 'Manchester, CT'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-9ec740,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Operations Manager,17.00,29.00,$,[],2024-04-12T00:53:15Z,13766413,"[{'name': 'Norwood, MA'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/operations-manager-26468d,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Sr. Systems Specialist - Smart Buildings / Automation - Cedar Rapids,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-03T23:45:16Z,11034620,"[{'name': 'Waterloo, IA'}]",[{'name': 'Design and UX'}],senior,https://www.themuse.com/jobs/siemens/sr-systems-specialist-smart-buildings-automation-cedar-rapids-8e652c,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Shift Supervisor Trainee,16.00,18.50,$,[],2024-04-12T00:57:48Z,13085290,"[{'name': 'Augusta, GA'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-02794d,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
CA Staff Pharmacist FT,65.00,78.00,$,[],2024-04-12T00:53:14Z,13844902,"[{'name': 'Selma, CA'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/ca-staff-pharmacist-ft-4d4820,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:53:13Z,13881211,"[{'name': 'Allen Park, MI'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-5f1104,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Store Associate,15.00,17.25,$,[],2024-04-12T00:55:42Z,13339067,"[{'name': 'Wildwood, FL'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-032ec1,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
"Service Specialist / Technician (HVAC Controls) - Building Automation - New York, NY (Metro NYC)",_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-13T23:33:38Z,11371161,"[{'name': 'Union, NJ'}]",[{'name': 'Education'}],mid,https://www.themuse.com/jobs/siemens/service-specialist-technician-hvac-controls-building-automation-new-york-ny-metro-nyc-8ee333,external,Siemens,11913,muse.com,2024-04-19_13:05:58
"Pharmacy Technician - Telepharmacy - (Onsite - Store 4995 - Benseville, IL) - FT",16.00,24.00,$,[],2024-04-12T00:57:49Z,12584436,"[{'name': 'Addison, IL'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-telepharmacy-onsite-store-4995-benseville-il-ft,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Financial Center Manager,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-04-19T00:00:37Z,14611645,"[{'name': 'El Paso, TX'}]",[{'name': 'Sales'}],senior,https://www.themuse.com/jobs/bankofamerica/financial-center-manager-c7d64b,external,Bank of America,12145,muse.com,2024-04-19_13:05:58
Senior Full-Stack Developer,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-03-26T23:08:41Z,14345662,"[{'name': 'Barra do Garças, Brazil'}, {'name': 'Dabas, Hungary'}, {'name': 'Kėdainiai, Lithuania'}, {'name': 'Nurota, Uzbekistan'}, {'name': 'Ozorków, Poland'}, {'name': 'Río Grande, Mexico'}, {'name': 'Soacha, Colombia'}, {'name': 'Zestap’oni, Georgia'}]",[{'name': 'Software Engineering'}],senior,https://www.themuse.com/jobs/exadel/senior-fullstack-developer-6ee74e,external,Exadel,15000196,muse.com,2024-04-19_13:05:58
Dispatching Operator,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-09T23:40:12Z,11321092,"[{'name': 'Buffalo Grove, IL'}]",[{'name': 'Software Engineering'}],senior,https://www.themuse.com/jobs/siemens/dispatching-operator,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Staff Pharmacist PT,60.00,73.00,$,[],2024-04-12T00:50:34Z,13946913,"[{'name': 'Zanesville, OH'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/staff-pharmacist-pt-b37251,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Staff Pharmacist FT,60.00,73.00,$,[],2024-04-12T00:50:34Z,13969838,"[{'name': 'Saint Paul, MN'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/staff-pharmacist-ft-4e8fc6,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:55:41Z,13580912,"[{'name': 'Philadelphia, PA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-b3938a,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Shift Supervisor Trainee,16.00,18.50,$,[],2024-04-12T00:41:35Z,14503126,"[{'name': 'Beaumont, TX'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-ceeb65,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
"Merchant Operations Lead, Uber Eats, Germany",_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-03-01T00:25:23Z,14082903,"[{'name': 'Berlin, Germany'}]",[{'name': 'Data and Analytics'}],senior,https://www.themuse.com/jobs/uber/merchant-operations-lead-uber-eats-germany,external,Uber,61,muse.com,2024-04-19_13:05:58
Systemarchitekt (w/m/d) ETCS Onboard Units,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-03-09T23:53:15Z,10258131,"[{'name': 'Berlin, Germany'}]",[{'name': 'Unknown'}],mid,https://www.themuse.com/jobs/siemens/systemarchitekt-wmd-etcs-onboard-units,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Portfolio Development Executive (Aerospace Industry),_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-03-09T23:53:15Z,10665736,"[{'name': 'Flexible / Remote'}, {'name': 'Mexico City, Mexico'}]",[{'name': 'Sales'}],senior,https://www.themuse.com/jobs/siemens/portfolio-development-executive-aerospace-industry-0379d0,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Associate Data Science & Management Consultant (Nordics) - Orbit Program,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-04-11T23:36:33Z,14640235,"[{'name': 'Madrid, Spain'}]",[{'name': 'Data and Analytics'}],mid,https://www.themuse.com/jobs/celonis/associate-data-science-management-consultant-nordics-orbit-program-656f2c,external,Celonis,15000205,muse.com,2024-04-19_13:05:58
Servicetechniker:in für Sicherheitsanlagen 80-100%,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-04-07T23:37:19Z,11155325,"[{'name': 'Zurich, Switzerland'}]",[{'name': 'Unknown'}],mid,https://www.themuse.com/jobs/siemens/servicetechnikerin-fur-sicherheitsanlagen-80100-1fd951,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Store Associate,15.00,18.00,$,[],2024-04-12T00:55:42Z,13356736,"[{'name': 'Minot, ND'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-74ddd5,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Distribution Center Safety Manager,"63,300.00","139,200.00",$,[],2024-04-12T00:41:37Z,14421403,"[{'name': 'Mt Laurel, NJ'}]",[{'name': 'Project Management'}],senior,https://www.themuse.com/jobs/cvshealth/distribution-center-safety-manager-4be9c6,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Shift Supervisor Trainee,16.75,22.00,$,[],2024-04-12T00:41:37Z,14408825,"[{'name': 'Orange, CA'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-2e219f,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Program Manager,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-03-29T12:04:35Z,13918913,"[{'name': 'Murrysville, PA'}]",[{'name': 'Project Management'}],senior,https://www.themuse.com/jobs/philips/program-manager-8a0f08,external,Philips,1103,muse.com,2024-04-19_13:05:58
Shift Supervisor Trainee,16.00,19.50,$,[],2024-04-12T00:55:40Z,13667676,"[{'name': 'Dallas, TX'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-4a133f,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Pharmacy Technician,16.00,24.00,$,[],2024-04-12T00:53:14Z,13823751,"[{'name': 'Atlantic City, NJ'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-d2d21a,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Technical Consultant - Patient Monitoring (Remote/Travel: Central PA/Upstate NY),_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-04-10T13:17:47Z,14394837,"[{'name': 'Flexible / Remote'}, {'name': 'Reedsville, PA'}]",[{'name': 'Software Engineering'}],mid,https://www.themuse.com/jobs/philips/technical-consultant-patient-monitoring-remotetravel-central-paupstate-ny,external,Philips,1103,muse.com,2024-04-19_13:05:58
"Operations Manager - Building Automation / HVAC Controls - Boston, MA",_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-04-07T23:37:19Z,11155240,"[{'name': 'Boston, MA'}]",[{'name': 'Project Management'}],senior,https://www.themuse.com/jobs/siemens/operations-manager-building-automation-hvac-controls-boston-ma-8f2f4d,external,Siemens,11913,muse.com,2024-04-19_13:05:58
"Commercial Associate, Global Commercial Banking, Australia",_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-03-21T23:29:46Z,14386353,"[{'name': 'Sydney, Australia'}]",[{'name': 'Account Management'}],mid,https://www.themuse.com/jobs/bankofamerica/commercial-associate-global-commercial-banking-australia,external,Bank of America,12145,muse.com,2024-04-19_13:05:58
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:50:35Z,13925546,"[{'name': 'Albuquerque, NM'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-acec79,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Working Student Product Management Remote Connectivity 40-60%,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-16T23:40:22Z,11382199,"[{'name': 'Zurich, Switzerland'}]",[{'name': 'Management'}],mid,https://www.themuse.com/jobs/siemens/working-student-product-management-remote-connectivity-4060,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Shift Supervisor Trainee,16.00,19.50,$,[],2024-04-12T00:33:22Z,14608083,"[{'name': 'Richmond, VA'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-417380,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Pharmacy Technician,his pay range represents the base hourly rate or base annual full,"ime salary for all positions in the job grade within which this position falls.  The actual base salary offer will depend on a variety of factors including experience, education, geography and other relevant factors.",_UNKOWN_,[],2024-04-12T00:53:16Z,13717565,"[{'name': 'Cincinnati, OH'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-01b745,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Shift Supervisor Trainee,16.00,22.00,$,[],2024-04-12T00:41:37Z,14433115,"[{'name': 'Endicott, NY'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-d21f30,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Senior Automation Engineer/Electronic Developer,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-02T23:41:19Z,10415786,"[{'name': 'Alcoa, TN'}]",[{'name': 'Science and Engineering'}],senior,https://www.themuse.com/jobs/siemens/senior-automation-engineerelectronic-developer,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Store Associate,15.00,18.00,$,[],2024-04-12T00:37:51Z,14545360,"[{'name': 'New Orleans, LA'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-305632,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Pharmacy Intern,16.00,22.00,$,[],2024-04-12T00:41:37Z,14421379,"[{'name': 'Canton, OH'}]",[{'name': 'Healthcare'}],internship,https://www.themuse.com/jobs/cvshealth/pharmacy-intern-ebabe9,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:57:48Z,13189572,"[{'name': 'Grafton, WI'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-8e54d9,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Pharmacy Technician,16.00,19.50,$,[],2024-04-12T00:44:50Z,14370056,"[{'name': 'The Villages, FL'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-252342,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Store Associate,17.45,20.45,$,[],2024-04-12T00:37:52Z,14545592,"[{'name': 'Santa Rosa, CA'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-8acf72,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Store Associate,17.00,20.00,$,[],2024-04-12T00:33:22Z,14593474,"[{'name': 'Washington, DC'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-22120b,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
"Commissioning Technician (HVAC / Building Automation Controls) - Smart Buildings - Boston, MA",_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-02-10T23:37:45Z,10858182,"[{'name': 'Stoughton, MA'}]",[{'name': 'Education'}],mid,https://www.themuse.com/jobs/siemens/commissioning-technician-hvac-building-automation-controls-smart-buildings-boston-ma,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Pharmacy Technician,16.00,21.00,$,[],2024-04-12T00:50:34Z,13946806,"[{'name': 'Belleville, MI'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-8e454a,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Staff Pharmacist FT,60.00,73.00,$,[],2024-04-12T00:37:53Z,14509630,"[{'name': 'Cumberland, ME'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/staff-pharmacist-ft-326b68,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Bid Director - Expression of Interest,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-22T23:37:03Z,11414141,"[{'name': 'Sydney, Australia'}]",[{'name': 'Project Management'}],mid,https://www.themuse.com/jobs/siemens/bid-director-expression-of-interest-d7c630,external,Siemens,11913,muse.com,2024-04-19_13:05:58
Shift Supervisor Trainee,16.00,18.50,$,[],2024-04-12T00:37:51Z,14545199,"[{'name': 'Mishawaka, IN'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-e73da7,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Shift Supervisor Trainee,16.00,19.50,$,[],2024-04-12T00:55:42Z,13356739,"[{'name': 'Indian Land, SC'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-364ada,external,CVS Health,12096,muse.com,2024-04-19_13:05:58
Staff Pharmacist Full Time,60.00,73.00,$,[],2024-04-12T00:41:36Z,14471661,"[{'name': 'Trussville, AL'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/staff-pharmacist-full-time-7eea8d,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,19.50,$,[],2024-04-12T00:57:48Z,13189725,"[{'name': 'North Charleston, SC'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-485256,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
CMS Carrier Manager,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-06-15T10:14:13Z,11636697,"[{'name': 'Mexico City, Mexico'}]",[{'name': 'Computer and IT'}],senior,https://www.themuse.com/jobs/ciscomeraki/cms-carrier-manager,external,Cisco Meraki,11799,muse.com,2024-04-19_13:05:59
Practice Manager - Santa Monica,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-04-09T23:37:47Z,14610473,"[{'name': 'Santa Monica, CA'}]",[{'name': 'Business Operations'}],senior,https://www.themuse.com/jobs/modernanimalinc/practice-manager-santa-monica-ba821c,external,"Modern Animal, Inc.",15000208,muse.com,2024-04-19_13:05:59
Technicien (cienne) de Mise en Service SSI h/f,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-04-05T23:45:59Z,10591405,"[{'name': 'Torcy, France'}]",[{'name': 'Unknown'}],mid,https://www.themuse.com/jobs/siemens/technicien-cienne-de-mise-en-service-ssi-hf-960658,external,Siemens,11913,muse.com,2024-04-19_13:05:59
"Product Manager, Digital Secure Payments",_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-04-03T10:06:36Z,14552003,"[{'name': 'Amsterdam, Netherlands'}]",[{'name': 'Product Management'}],senior,https://www.themuse.com/jobs/adyen/product-manager-digital-secure-payments,external,Adyen,15000210,muse.com,2024-04-19_13:05:59
Pharmacy Intern,16.00,22.00,$,[],2024-04-12T00:37:53Z,14509966,"[{'name': 'Albany, NY'}]",[{'name': 'Healthcare'}],internship,https://www.themuse.com/jobs/cvshealth/pharmacy-intern-7cf5a4,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Shift Supervisor Trainee,16.00,18.50,$,[],2024-04-12T00:33:22Z,14607909,"[{'name': 'Gainesville, FL'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-59db0c,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Store Associate,15.00,19.00,$,[],2024-04-12T00:57:51Z,14643216,"[{'name': 'Miami, FL'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-36bb7f,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Sales Account Manager (서울),_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-22T23:36:42Z,11182261,"[{'name': 'Seoul, South Korea'}]",[{'name': 'Account Management'}],mid,https://www.themuse.com/jobs/siemens/sales-account-manager-4a9f3d,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Technical Consultant Professional (w/m/d) Cyber Security & Digital Connectivity/Power,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-03-17T23:45:50Z,9489860,"[{'name': 'Frankfurt, Germany'}]",[{'name': 'Software Engineering'}],mid,https://www.themuse.com/jobs/siemens/technical-consultant-professional-wmd-cyber-security-digital-connectivitypower-8289cd,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Shift Supervisor Trainee,16.00,22.00,$,[],2024-04-12T00:53:14Z,13845447,"[{'name': 'Evanston, IL'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-04c60e,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Customer Success Specialist- NX,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-06-16T10:14:50Z,11650412,"[{'name': 'Bangalore, India'}]",[{'name': 'Account Management'}],senior,https://www.themuse.com/jobs/ciscomeraki/customer-success-specialist-nx,external,Cisco Meraki,11799,muse.com,2024-04-19_13:05:59
Senior Solution Architect (w/m/d) Cybersecurity,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-13T23:33:38Z,11371129,"[{'name': 'Essen, Germany'}]",[{'name': 'Software Engineering'}],senior,https://www.themuse.com/jobs/siemens/senior-solution-architect-wmd-cybersecurity-93a70d,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Werkstudent:in Controlling Siemens Real Estate 50-60%,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-04-17T23:38:16Z,11206747,"[{'name': 'Zurich, Switzerland'}]",[{'name': 'Real Estate'}],mid,https://www.themuse.com/jobs/siemens/werkstudentin-controlling-siemens-real-estate-5060-113f29,external,Siemens,11913,muse.com,2024-04-19_13:05:59
"Sales, Sr. Proposal Manager - Health Systems (GTA, Hybrid)",_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2024-04-13T12:47:33Z,14658970,"[{'name': 'Flexible / Remote'}, {'name': 'Ontario, CA'}]",[{'name': 'Advertising and Marketing'}],senior,https://www.themuse.com/jobs/philips/sales-sr-proposal-manager-health-systems-gta-hybrid,external,Philips,1103,muse.com,2024-04-19_13:05:59
Project Manager,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-05-29T23:37:36Z,10268739,"[{'name': 'Jeddah, Saudi Arabia'}]",[{'name': 'Project Management'}],senior,https://www.themuse.com/jobs/siemens/project-manager-14aa71,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Store Associate,15.00,18.00,$,[],2024-04-12T00:37:51Z,14568899,"[{'name': 'New Baltimore, MI'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/store-associate-f31618,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Pharmacy Technician,16.00,19.50,$,[],2024-04-12T00:57:49Z,12573763,"[{'name': 'Newport News, VA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-838fd2,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Specjalista/ka ds. Produktu,_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-04-27T23:37:40Z,11265183,"[{'name': 'Staszów, Poland'}]",[{'name': 'Unknown'}],mid,https://www.themuse.com/jobs/siemens/specjalistaka-ds-produktu-582cb3,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Pharmacy technician,16.00,21.00,$,[],2024-04-12T00:37:51Z,14569633,"[{'name': 'Mesquite, TX'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-f4c354,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
Java Developer (GridControl),_NOT_FOUND_,_NOT_FOUND_,_NOT_FOUND_,[],2023-01-04T23:36:15Z,7446714,"[{'name': 'Braşov, Romania'}]",[{'name': 'Software Engineering'}],mid,https://www.themuse.com/jobs/siemens/java-developer-gridcontrol,external,Siemens,11913,muse.com,2024-04-19_13:05:59
Shift Supervisor Trainee,16.00,19.50,$,[],2024-04-12T00:33:22Z,14607692,"[{'name': 'Baltimore, MD'}]",[{'name': 'Human Resources and Recruitment'}],mid,https://www.themuse.com/jobs/cvshealth/shift-supervisor-trainee-6fa7fc,external,CVS Health,12096,muse.com,2024-04-19_13:05:59
