job_title,min_salary,max_salary,currency,skills,publication_date,id,location,job_categories,experience,html_link,type,company_name,company_id,source,created
"Sr Analyst,Software QA Eng","64,890.00","129,800.00",$,[],2024-03-17T12:27:43Z,14103913,"[{'name': 'Tallahassee, FL'}]",[{'name': 'Software Engineering'}],senior,https://www.themuse.com/jobs/cvshealth/sr-analystsoftware-qa-eng,external,CVS Health,12096,muse.com,2024-03-17 16:27:08
Pharmacy Technician,16.00,21.00,$,[],2024-03-17T12:50:28Z,12448275,"[{'name': 'DeSoto, TX'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-36dd9c,external,CVS Health,12096,muse.com,2024-03-17 16:27:08
Software Developer Power Electronics (f/m/d),NOT_FOUND,NOT_FOUND,NOT_FOUND,[],2023-05-03T23:46:10Z,11291057,"[{'name': 'Kassel, Germany'}]",[{'name': 'Software Engineering'}],mid,https://www.themuse.com/jobs/siemens/software-developer-power-electronics-fmd-33a5f0,external,Siemens,11913,muse.com,2024-03-17 16:27:08
Pharmacy Manager,65.00,81.00,$,[],2024-03-17T12:39:34Z,13755470,"[{'name': 'Monroe, GA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-manager-568e49,external,CVS Health,12096,muse.com,2024-03-17 16:27:08
pharmacy technician,16.00,21.00,$,[],2024-03-17T12:50:30Z,12327369,"[{'name': 'Eddystone, PA'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-a8878d,external,CVS Health,12096,muse.com,2024-03-17 16:27:08
Staff Pharmacist FT,60.00,73.00,$,[],2024-03-17T12:36:13Z,13844945,"[{'name': 'Gainesville, FL'}]",[{'name': 'Healthcare'}],mid,https://www.themuse.com/jobs/cvshealth/staff-pharmacist-ft-03d373,external,CVS Health,12096,muse.com,2024-03-17 16:27:08
Senior Open-Source Engineer 80-100%,NOT_FOUND,NOT_FOUND,NOT_FOUND,[],2023-04-05T11:52:31Z,11056830,"[{'name': 'Entroncamento, Portugal'}]",[{'name': 'Software Engineering'}],senior,https://www.themuse.com/jobs/siemens/senior-opensource-engineer-80100,external,Siemens,11913,muse.com,2024-03-17 16:27:08
Pharmacy Technician,16.00,21.00,$,[],2024-03-17T12:36:11Z,13894059,"[{'name': 'Charlotte, NC'}]",[{'name': 'Healthcare'}],senior,https://www.themuse.com/jobs/cvshealth/pharmacy-technician-06e803,external,CVS Health,12096,muse.com,2024-03-17 16:27:08
Operations Manager,17.00,25.50,$,[],2024-03-17T12:15:37Z,14357843,"[{'name': 'Worthington, OH'}]",[{'name': 'Retail'}],senior,https://www.themuse.com/jobs/cvshealth/operations-manager-17935c,external,CVS Health,12096,muse.com,2024-03-17 16:27:08
Senior Supply Chain Manager,NOT_FOUND,NOT_FOUND,NOT_FOUND,[],2024-03-14T23:06:54Z,14057011,"[{'name': 'Taipei, Taiwan'}]",[{'name': 'Software Engineering'}],senior,https://www.themuse.com/jobs/samsarainc/senior-supply-chain-manager-e760af,external,Samsara Inc.,15000209,muse.com,2024-03-17 16:27:08
