employerId,employerName,employerProfileId,employerProfileName,jobTitle,locationName,minimumSalary,maximumSalary,currency,expirationDate,date,jobDescription,applications,jobUrl,id
645429,Prestige Luxury Real Estate,None,None,Estate Agent - Relocate to Dubai,United Kingdom,30000.0,200000.0,GBP,08/05/2024,26/03/2024,"**Estate Agent - Relocate to Dubai** Why Work in Dubai Real Estate? Are you a seasoned sales champion looking for a fresh challenge? Or maybe you’re just stepping into sales, armed with a charismatic personality and readiness to start working in the Dubai real estate market? No matter your story or where you're coming from, we're opening doors for you to rake in limitless, tax-free earnings as you carve out your niche in international real estat...",108,https://www.reed.co.uk/jobs/estate-agent-relocate-to-dubai/52380374,52380374
456295,Hillarys Blinds,None,None,Blinds & Curtains Fitter,United Kingdom,25000.0,50000.0,GBP,01/05/2024,19/03/2024,"Blinds &amp; Curtains Fitter 25,000 - 50,000 APPLY NOW AND JOIN US FOR A VIRTUAL 1 HOUR DISCOVERY SESSION. Take the first step to discover why over 1200 people successfully run a Hillarys advisor business, locally. Would you like an additional income or are you looking for a change in career? Our Advisors enjoy high earnings, alongside flexible working that works with their lifestyle. Most have no experience selling and/or installing blinds, cur...",122,https://www.reed.co.uk/jobs/blinds-curtains-fitter/52342678,52342678
421408,Unite Students,None,None,Claims Quantity Surveyor,United Kingdom,None,None,None,26/04/2024,14/03/2024,"Unite Students` Projects Team have an opportunity for an experienced Claims Quantity Surveyor to join the team. Reporting to the Commercial Manager, the Claims QS will provide commercial input into all live and prospective cladding claims relating to facade remedial andreplacement projects undertaken by the Estates Project Team. Duties will include commercial andclaims management, managing the flow of information in support of claims, reporting ...",51,https://www.reed.co.uk/jobs/claims-quantity-surveyor/52315988,52315988
452194,Allsopp & Allsopp,None,None,Sales Consultant,United Kingdom,30000.0,120000.0,GBP,25/04/2024,13/03/2024,"Sales Consultant Are you a sales achiever wanting the next step, or perhaps you are new to sales but think you have a killer personality and want to flex your muscles selling and letting properties in the Dubai real estate market? Whoever you are and whatever your background, we have an opportunity for you to earn unlimited tax-free money developing a career in international real estate with the real estate agency that consistently receives the ...",431,https://www.reed.co.uk/jobs/sales-consultant/52302086,52302086
495572,Aldi,None,None,Store Assistant,FK77WR,12.0,12.95,GBP,28/05/2024,20/04/2021,"At Aldi, you'll never find yourself bored and twiddling your thumbs on the till as a Store Assistant. In fact, time will fly by. You'll do everything from checking off deliveries to dealing with enquiries or ensuring that the shelves are fully stocked with well-presented products. And, of course, you'll provide excellent customer service at all times by attending to customer needs in a prompt and friendly way. It's a really fast-paced environmen...",109,https://www.reed.co.uk/jobs/store-assistant/42510126,42510126
423908,Virgin Media O2,None,None,Field Sales Representative,FK82EA,25000.0,45000.0,GBP,23/05/2024,10/04/2024,"Salary (OTE included): 25,000- 45,000 per year Full-time and part-time positions available. We are seeking confident and driven individuals to join our Field Sales Representatives team. As the face of our brand, you will be the first point of contact for residents delivering excellent service and selling our products to bring new customers to Virgin Media O2. Whilst previous sales experience is not needed, we do look for individuals who will thr...",1,https://www.reed.co.uk/jobs/field-sales-representative/52449222,52449222
393720,GCB Recruitment,None,None,Sales Valuer,FK82NA,50000.0,60000.0,GBP,23/05/2024,10/04/2024,"New and exciting opportunity!! Our client a well-respected agency is currently seeking experienced property professionals to join their team and work as a Sales Valuer on a self-employed basis. The main requirements for this role of Sales Valuer are to have experience in the property industry where you have carried out property valuations, to understand the market, and can deliver a high level of service. In return, you will be given full traini...",2,https://www.reed.co.uk/jobs/sales-valuer/52448881,52448881
664061,Maximus Clinical Jobs UK,None,None,Assessment Nurse,FK82HF,39500.0,46300.0,GBP,30/05/2024,17/04/2024,"Do good. Be great as a nurse. Are you a nurse who wants to continue helping people but needs a better work-life balance? Join our Assessments Division and thrive as you use your clinical skills in a different way and help people move forward with their lives. About the role Day-to-day, you’ll carry out telephone, video or face-to-face assessments to understand how a person's disability or health condition affects their daily life. You’ll listen ...",0,https://www.reed.co.uk/jobs/assessment-nurse/52493167,52493167
647274,Allen and Harris,None,None,Estate Agent,FK82EY,None,None,None,30/05/2024,17/04/2024,"Job Description OTE - 27,000 - Uncapped Commission - Career Progression At Allen &amp; Harris , part of the Connells Group, we’re looking for a highly motivated Estate Agent to join our team as a Sales Negotiator to complement our fantastic residential sales team in Stirling . A quick look at the role In this role you will be helping people find their dream home by generating and booking valuations, conducting property viewings, negotiate offers...",1,https://www.reed.co.uk/jobs/estate-agent/52491358,52491358
664061,Maximus Clinical Jobs UK,None,None,Medical Doctor Functional Assessor,FK82HF,72000.0,84200.0,GBP,30/05/2024,17/04/2024,"Do good. Be great as a doctor. Are you a doctor who wants to continue helping people but needs a better work-life balance? Join our Assessments Division and thrive as you use your clinical skills in a different way and help people move forward with their lives. About the role Day-to-day, you’ll carry out telephone, video or face-to-face assessments to understand how a person's disability or health condition affects their daily life. You’ll liste...",0,https://www.reed.co.uk/jobs/medical-doctor-functional-assessor/52488687,52488687
441588,Lidl GB,None,None,Customer Assistant 10 to 30 hours,FK27TA,None,None,None,26/05/2024,26/03/2024,"Summary 12.00 up to 13.00 per hour - This isn’t stacking shelves. This is feeding families. Various contracts available ranging from 10 to 30 hours per week. As a Customer Assistant at Lidl, no shift is the same and you get out what you put in. Starting at 5am some days to set up the store bakery for the day or finishing at 11pm on others to close the store and ensure the store is ready for another day of customers, you’ll keep moving and keep b...",19,https://www.reed.co.uk/jobs/customer-assistant-10-to-30-hours/52377135,52377135
500373,QA Ltd,None,None,Digital Support Apprentice,FK38WW,18000.0,18000.0,GBP,29/05/2024,16/04/2024,"Employer description: Established in 1994 TaskMaster have a network of offices that are managed by a dedicated team of energetic recruitment professionals who share a common objective to deliver quality, sustainable resource solutions to clients and candidates alike. These multi-disciplined regional offices are well placed to offer a flexible, efficient and professional recruitment service across the UK. Overview: An amazing opportunity has beco...",0,https://www.reed.co.uk/jobs/digital-support-apprentice/52486958,52486958
678123,proAV Ltd,None,None,Audio Visual Technician - Sterling Scotland,FK70AP,None,None,None,29/05/2024,16/04/2024,"About The Role Role Overview: The main role is to work part of the BAU support team to provide on-site AV technical support for a client based in Stirling, Scotland. You will provide a high level of customer service skills to the client to help support them with their AV requirements and technologies. Key Responsibilities: Day to day BAU support of the AV / VC facilities including sound reinforcement, projection, lighting, web streaming, video c...",1,https://www.reed.co.uk/jobs/audio-visual-technician-sterling-scotland/52484006,52484006
