employerId,employerName,employerProfileId,employerProfileName,jobTitle,locationName,minimumSalary,maximumSalary,currency,expirationDate,date,jobDescription,applications,jobUrl,id
524744,Hays Specialist Recruitment Limited,None,None,"Payroll Senior, Alton, Hybrid, £25K-£35K",Alton,25000.0,35000.0,GBP,03/05/2024,21/03/2024,"Your new company - This Alton-based accounting firm is a modern firm with roots dating back to the 1940s, consisting of three offices. Their accountancy firm has four partners supported by more than 40 staff who work closely together to maintain a friendly and professional attitude, - They pride themselves on what we do and have over seventy years of knowledge and experience with the fresh approach of their dynamic team, enabling them to provide...",1,https://www.reed.co.uk/jobs/payroll-senior-alton-hybrid-25k-35k/52357282,52357282
618591,Prospero Health & Social Care,None,None,Children's Residential Care Worker,Alton,12.0,16.0,GBP,02/05/2024,20/03/2024,"Job Title: Children Support Worker Hourly Rate: 11.44 - 16.00 with Enhancements Location: Alton, Hampshire Job Type: Flexible Agency Work Calling all RSWs! Prospero Health and Social Care are recruiting for a team of Residential Support Workers for a 6-bedded children's home for children between the ages of 10 and 17 in Alton in Hampshire.This is a fantastic opportunity to work for one of the leading children's residential care groups, providing...",13,https://www.reed.co.uk/jobs/childrens-residential-care-worker/52347798,52347798
433730,Blakemore Recruitment,None,None,IFA Administrator - Alton,Alton,32000.0,36000.0,GBP,02/05/2024,20/03/2024,We are currently recruiting for a highly regarded Financial Planning practice based in Alton who are looking for an IFA administrator to join their team. Must have previous experience working for a Financial Planning practice. This is a key role in the Financial Planning process and they require a confident and professional individual who is comfortable dealing with client queries and general assistance. Key Requirements and Skills: They will be...,7,https://www.reed.co.uk/jobs/ifa-administrator-alton/52346994,52346994
350193,Syntech Recruitment Ltd,None,None,Electronics Technician,Alton,31000.0,31000.0,GBP,01/06/2024,19/04/2024,"Electronics Technician 15.80ph starting rate 23.70ph OT rate (10 - 15 hours available per week) Based near Four Marks Aviation industry Syntech Recruitment are delighted to be partnering with an Aviation overhaul and repair business based near Four Marks. Working within the workshop, this role would suit a candidate with experience with electro-mech repair &amp; refurbishment, as well as reading schematic drawings. This role would be perfect for...",0,https://www.reed.co.uk/jobs/electronics-technician/52505396,52505396
97751,Personnel Selection,None,None,Assembly and Production Assistant,Alton,23000.0,25000.0,GBP,20/05/2024,07/04/2024,"Having successfully recruited into our teams at the start of this year, we now require an additional Assembly and Production Assistant as the business continues to grow. The Assembly role will be part of our friendly team and join our modern manufacturing and production site in Alton working Mon to Fri with an early Fri finish and overtime available, if desired and free parking. We have a structured pay scale that increases as your training prog...",3,https://www.reed.co.uk/jobs/assembly-and-production-assistant/52433010,52433010
435440,Pertemps Basingstoke,None,None,Parcel Delivery Driver,Alton,13.37,13.37,GBP,17/05/2024,18/04/2024,"Location: Alton Delivery Office Contract: Temporary Hours: Average start time from 8am Shift: Monday - Sunday (5 days across 7) 8am start time Hourly Rate: 13.37PH Mon - Sat The Royal Mail is a much-loved brand, providing postal delivery services to 64 million people all around the UK. Due to an increase in demand, Pertemps are working in partnership with the Royal Mail to source professional Delivery Drivers to support with their busy operation...",1,https://www.reed.co.uk/jobs/parcel-delivery-driver/52495819,52495819
150660,Key Recruitment Ltd,None,None,QC Analytical Chemist,Alton,None,None,None,25/04/2024,13/03/2024,"QC Analytical Chemist Alton Late Shift 2.00pm - 10.00pm Monday - Friday About the role : Reporting to the QC Laboratory Supervisor, the purpose of this post is to carry out physical, chemical and analytical testing of DI water, raw materials, bulk and finished products within the business and release product that has passed QC testing. The post is laboratory based and requires strict adherence to Good Laboratory Practices (GLP), Good Manufacturi...",39,https://www.reed.co.uk/jobs/qc-analytical-chemist/52307956,52307956
403086,Barclay Meade,None,None,Buyer /  Procurement Coordinator,Alton,30000.0,40000.0,GBP,21/05/2024,08/04/2024,"Successful engineering business requires a Buyer / Procurement Coordinator. Applicants need purchasing, materials control or supply chain experience within a manufacturing or engineering business. The Buyer / Procurement Coordinator will liaise between the supply chain and in-house engineering/design colleagues to ensure continuity of supply of materials and services into the facility. Working closely with the company MRP system, the Buyer / Pro...",11,https://www.reed.co.uk/jobs/buyer-procurement-coordinator/52439797,52439797
375315,Spectrum IT Recruitment,None,None,Python Software Engineer,Alton,55000.0,60000.0,GBP,01/05/2024,16/04/2024,"Software Engineer, Python. Python, JavaScript, Linux/Windows, Mathematical Modelling, AI Salary circa 55,000 - 60,000 plus hybrid working and benefits A great opportunity to work within a dynamic R&amp;D software team and to develop a range of digital technology solutions to solve real world scenarios in a military / MoD setting. This small and talented team comprise of software engineers, data scientists, research engineers and mathematic progr...",15,https://www.reed.co.uk/jobs/python-software-engineer/52485190,52485190
584537,Butler Rose,None,None,Accounts and Audit Manager,Alton,45000.0,70000.0,GBP,21/05/2024,08/04/2024,"Accounts &amp; Audit Manager - 60:40 split - ACCA / ACA Qualified Based in Alton, Hampshire 45,000 - 70,000 An exciting opportunity is now available for an experienced and ACCA / ACA qualified Accounts and Audit Manager to join an SME accountancy practice in Alton, Hampshire. This will be a blended role with a 60:40 split of accounts &amp; audit work. You will be responsible for reviewing the audit work and managing a small number of senior audi...",3,https://www.reed.co.uk/jobs/accounts-and-audit-manager/52437037,52437037
